dataset,image_path,mask_path,image_id,has_mask
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/23e16b18-9589-4d7a-81e4-8fa7bf499b88.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/23e16b18-9589-4d7a-81e4-8fa7bf499b88.png,23e16b18-9589-4d7a-81e4-8fa7bf499b88,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/25e89b9e-c8ec-4d80-b3ba-2c712a838d9d.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/25e89b9e-c8ec-4d80-b3ba-2c712a838d9d.png,25e89b9e-c8ec-4d80-b3ba-2c712a838d9d,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/294abc10-ddf2-491d-a335-ec9b0bb78bc5.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/294abc10-ddf2-491d-a335-ec9b0bb78bc5.png,294abc10-ddf2-491d-a335-ec9b0bb78bc5,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/2a299bb4-d1d2-43bd-9dab-d9056639958a.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/2a299bb4-d1d2-43bd-9dab-d9056639958a.png,2a299bb4-d1d2-43bd-9dab-d9056639958a,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/2b3d83cb-046a-446b-bf6b-92a9358ef342.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/2b3d83cb-046a-446b-bf6b-92a9358ef342.png,2b3d83cb-046a-446b-bf6b-92a9358ef342,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/32362f3a-6408-4b7d-b9cf-810f8ce133b3.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/32362f3a-6408-4b7d-b9cf-810f8ce133b3.png,32362f3a-6408-4b7d-b9cf-810f8ce133b3,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/347e4801-f222-48f0-98eb-02c1de175b04.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/347e4801-f222-48f0-98eb-02c1de175b04.png,347e4801-f222-48f0-98eb-02c1de175b04,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/37601007-8278-4b2f-b636-1a31cbf85926.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/37601007-8278-4b2f-b636-1a31cbf85926.png,37601007-8278-4b2f-b636-1a31cbf85926,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/3c4a04c8-61d4-462c-9d2f-81853ed76f59.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/3c4a04c8-61d4-462c-9d2f-81853ed76f59.png,3c4a04c8-61d4-462c-9d2f-81853ed76f59,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/4a396d53-b21c-4347-b615-c4ac5e00f733.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/4a396d53-b21c-4347-b615-c4ac5e00f733.png,4a396d53-b21c-4347-b615-c4ac5e00f733,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/4b60ac88-5736-4d5d-8901-cfcd7aaf180b.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/4b60ac88-5736-4d5d-8901-cfcd7aaf180b.png,4b60ac88-5736-4d5d-8901-cfcd7aaf180b,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/5300b629-25a0-4f9d-b8bf-99a7b66f4d1d.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/5300b629-25a0-4f9d-b8bf-99a7b66f4d1d.png,5300b629-25a0-4f9d-b8bf-99a7b66f4d1d,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/57e61613-195e-4779-b570-92a01ee4218a.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/57e61613-195e-4779-b570-92a01ee4218a.png,57e61613-195e-4779-b570-92a01ee4218a,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/598bee06-9f58-4f9c-8981-ac8365275859.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/598bee06-9f58-4f9c-8981-ac8365275859.png,598bee06-9f58-4f9c-8981-ac8365275859,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/5bba3941-90fc-4b8c-b698-8e5cf1a69548.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/5bba3941-90fc-4b8c-b698-8e5cf1a69548.png,5bba3941-90fc-4b8c-b698-8e5cf1a69548,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/6107eb1e-c620-451d-bd94-0ab70fb9d8ff.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/6107eb1e-c620-451d-bd94-0ab70fb9d8ff.png,6107eb1e-c620-451d-bd94-0ab70fb9d8ff,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/63517e8a-d038-4e6a-9086-d99e42331acc.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/63517e8a-d038-4e6a-9086-d99e42331acc.png,63517e8a-d038-4e6a-9086-d99e42331acc,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/63d329d8-f62b-49c2-89dc-8679957f3d06.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/63d329d8-f62b-49c2-89dc-8679957f3d06.png,63d329d8-f62b-49c2-89dc-8679957f3d06,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/6a36d5b4-76ed-4213-9dcb-e0b5eb9be22e.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/6a36d5b4-76ed-4213-9dcb-e0b5eb9be22e.png,6a36d5b4-76ed-4213-9dcb-e0b5eb9be22e,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/6a4b75eb-bcb5-4082-8baa-3794deef2a75.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/6a4b75eb-bcb5-4082-8baa-3794deef2a75.png,6a4b75eb-bcb5-4082-8baa-3794deef2a75,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/6decd0ee-a021-4591-9e81-93ec305c4bcb.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/6decd0ee-a021-4591-9e81-93ec305c4bcb.png,6decd0ee-a021-4591-9e81-93ec305c4bcb,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/6f0a67d9-68be-4391-bb69-974480eb7e9e.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/6f0a67d9-68be-4391-bb69-974480eb7e9e.png,6f0a67d9-68be-4391-bb69-974480eb7e9e,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/738e3ce4-ba05-4813-aa27-962945d36a67.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/738e3ce4-ba05-4813-aa27-962945d36a67.png,738e3ce4-ba05-4813-aa27-962945d36a67,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/76144e5b-6e52-493f-825e-e2c551914a21.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/76144e5b-6e52-493f-825e-e2c551914a21.png,76144e5b-6e52-493f-825e-e2c551914a21,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/7677a42b-ca7d-4a44-982e-b6dda0f67931.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/7677a42b-ca7d-4a44-982e-b6dda0f67931.png,7677a42b-ca7d-4a44-982e-b6dda0f67931,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/7758dedf-787a-4916-8dbf-ea586bc9ac69.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/7758dedf-787a-4916-8dbf-ea586bc9ac69.png,7758dedf-787a-4916-8dbf-ea586bc9ac69,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/77c5b97f-2e05-4dc6-aee4-fdd483a408eb.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/77c5b97f-2e05-4dc6-aee4-fdd483a408eb.png,77c5b97f-2e05-4dc6-aee4-fdd483a408eb,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/786da551-fa70-403d-8ae5-34276b2ec264.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/786da551-fa70-403d-8ae5-34276b2ec264.png,786da551-fa70-403d-8ae5-34276b2ec264,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/78dcec71-bb93-4c22-ab80-ad8e49062b47.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/78dcec71-bb93-4c22-ab80-ad8e49062b47.png,78dcec71-bb93-4c22-ab80-ad8e49062b47,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/7a673a3f-2db3-42fe-8822-af5929c71569.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/7a673a3f-2db3-42fe-8822-af5929c71569.png,7a673a3f-2db3-42fe-8822-af5929c71569,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/7c5c7bee-2395-4094-882c-5b2fe93c311d.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/7c5c7bee-2395-4094-882c-5b2fe93c311d.png,7c5c7bee-2395-4094-882c-5b2fe93c311d,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/7f213fa6-0fe5-4893-b43a-1f73e91d4404.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/7f213fa6-0fe5-4893-b43a-1f73e91d4404.png,7f213fa6-0fe5-4893-b43a-1f73e91d4404,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/7f4def9b-6f67-4482-ae55-d4a1dea2503c.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/7f4def9b-6f67-4482-ae55-d4a1dea2503c.png,7f4def9b-6f67-4482-ae55-d4a1dea2503c,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/7f93c474-1f99-4774-8d11-dd738c0f0181.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/7f93c474-1f99-4774-8d11-dd738c0f0181.png,7f93c474-1f99-4774-8d11-dd738c0f0181,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/80944972-7813-4b6b-b109-c97adf742d94.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/80944972-7813-4b6b-b109-c97adf742d94.png,80944972-7813-4b6b-b109-c97adf742d94,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/842bd200-5200-4ee5-9315-e0a9ca9949e0.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/842bd200-5200-4ee5-9315-e0a9ca9949e0.png,842bd200-5200-4ee5-9315-e0a9ca9949e0,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/852816d5-0756-4ef7-81d7-1ad954ccb6f6.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/852816d5-0756-4ef7-81d7-1ad954ccb6f6.png,852816d5-0756-4ef7-81d7-1ad954ccb6f6,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/8678b979-309c-4fee-b072-aebd0ad4754b.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/8678b979-309c-4fee-b072-aebd0ad4754b.png,8678b979-309c-4fee-b072-aebd0ad4754b,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/869baa38-f6e7-42e5-9863-39c96e493a73.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/869baa38-f6e7-42e5-9863-39c96e493a73.png,869baa38-f6e7-42e5-9863-39c96e493a73,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/88281c90-4248-4754-b03d-53530cbfe4e4.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/88281c90-4248-4754-b03d-53530cbfe4e4.png,88281c90-4248-4754-b03d-53530cbfe4e4,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/886d1b9f-cde6-443d-a9ea-ed4d0f6fa77e.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/886d1b9f-cde6-443d-a9ea-ed4d0f6fa77e.png,886d1b9f-cde6-443d-a9ea-ed4d0f6fa77e,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/89cb1e78-b786-45ca-b91b-ee1ed3bafee6.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/89cb1e78-b786-45ca-b91b-ee1ed3bafee6.png,89cb1e78-b786-45ca-b91b-ee1ed3bafee6,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/8a70fe55-92d4-4f7e-ae9c-4bd12ca33b2f.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/8a70fe55-92d4-4f7e-ae9c-4bd12ca33b2f.png,8a70fe55-92d4-4f7e-ae9c-4bd12ca33b2f,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/8bba2bff-ad66-4c62-83d8-61446b55cb52.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/8bba2bff-ad66-4c62-83d8-61446b55cb52.png,8bba2bff-ad66-4c62-83d8-61446b55cb52,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/8c76ea32-0109-4c31-bbda-1d3e398aa55c.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/8c76ea32-0109-4c31-bbda-1d3e398aa55c.png,8c76ea32-0109-4c31-bbda-1d3e398aa55c,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/8cba30d2-9e0a-4b62-b32c-eb8c9429ba68.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/8cba30d2-9e0a-4b62-b32c-eb8c9429ba68.png,8cba30d2-9e0a-4b62-b32c-eb8c9429ba68,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/8d009acb-3b0e-4fe6-bcf3-76f610c7cf59.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/8d009acb-3b0e-4fe6-bcf3-76f610c7cf59.png,8d009acb-3b0e-4fe6-bcf3-76f610c7cf59,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/8e6a43ed-48e4-4542-b3ac-e6ace289b58f.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/8e6a43ed-48e4-4542-b3ac-e6ace289b58f.png,8e6a43ed-48e4-4542-b3ac-e6ace289b58f,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/8ec3e048-535a-45ba-a854-7054a7999979.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/8ec3e048-535a-45ba-a854-7054a7999979.png,8ec3e048-535a-45ba-a854-7054a7999979,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/8f8b63e2-0585-4685-ae7a-1d09a075b89c.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/8f8b63e2-0585-4685-ae7a-1d09a075b89c.png,8f8b63e2-0585-4685-ae7a-1d09a075b89c,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/90451660-768a-4f57-beb1-06ae172770ef.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/90451660-768a-4f57-beb1-06ae172770ef.png,90451660-768a-4f57-beb1-06ae172770ef,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/9241eadd-fa33-45b7-9b91-4579526ad88e.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/9241eadd-fa33-45b7-9b91-4579526ad88e.png,9241eadd-fa33-45b7-9b91-4579526ad88e,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/93864fde-b0c8-4069-a099-5995f728eff2.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/93864fde-b0c8-4069-a099-5995f728eff2.png,93864fde-b0c8-4069-a099-5995f728eff2,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/939d676f-68af-4dc4-af34-3a47b993a72f.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/939d676f-68af-4dc4-af34-3a47b993a72f.png,939d676f-68af-4dc4-af34-3a47b993a72f,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/983910b8-9029-4500-97ef-c2f113e86422.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/983910b8-9029-4500-97ef-c2f113e86422.png,983910b8-9029-4500-97ef-c2f113e86422,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/9926df34-c381-4fb0-b7d0-19ba13d2172e.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/9926df34-c381-4fb0-b7d0-19ba13d2172e.png,9926df34-c381-4fb0-b7d0-19ba13d2172e,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/9beceb0f-67a2-406a-a4dd-17709c6db742.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/9beceb0f-67a2-406a-a4dd-17709c6db742.png,9beceb0f-67a2-406a-a4dd-17709c6db742,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/9f748a32-aa17-4319-97e8-2ee39e9b428f.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/9f748a32-aa17-4319-97e8-2ee39e9b428f.png,9f748a32-aa17-4319-97e8-2ee39e9b428f,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/a2c9da2e-9b2e-4912-9a12-a8b673b4d924.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/a2c9da2e-9b2e-4912-9a12-a8b673b4d924.png,a2c9da2e-9b2e-4912-9a12-a8b673b4d924,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/a2cc7369-7acf-4652-a93b-2ef4c51f386c.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/a2cc7369-7acf-4652-a93b-2ef4c51f386c.png,a2cc7369-7acf-4652-a93b-2ef4c51f386c,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/a2e830eb-9240-4c1c-9b23-48785643a85a.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/a2e830eb-9240-4c1c-9b23-48785643a85a.png,a2e830eb-9240-4c1c-9b23-48785643a85a,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/a6cafb74-c939-4960-894f-c6f9cb69f3dc.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/a6cafb74-c939-4960-894f-c6f9cb69f3dc.png,a6cafb74-c939-4960-894f-c6f9cb69f3dc,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/a754ec8c-2194-4c09-9901-376e94eac74c.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/a754ec8c-2194-4c09-9901-376e94eac74c.png,a754ec8c-2194-4c09-9901-376e94eac74c,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/a83b7e0b-02c9-4d47-9094-5f8572283d80.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/a83b7e0b-02c9-4d47-9094-5f8572283d80.png,a83b7e0b-02c9-4d47-9094-5f8572283d80,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/a99381d2-67be-46b4-8951-4754d82934f6.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/a99381d2-67be-46b4-8951-4754d82934f6.png,a99381d2-67be-46b4-8951-4754d82934f6,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/ab171157-2547-4f03-8a38-c2e08f27c73f.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/ab171157-2547-4f03-8a38-c2e08f27c73f.png,ab171157-2547-4f03-8a38-c2e08f27c73f,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/ab5d638f-10ac-40f8-98f1-4c374b55d9b9.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/ab5d638f-10ac-40f8-98f1-4c374b55d9b9.png,ab5d638f-10ac-40f8-98f1-4c374b55d9b9,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/aefe9836-d747-4184-9183-39cc874cb7a0.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/aefe9836-d747-4184-9183-39cc874cb7a0.png,aefe9836-d747-4184-9183-39cc874cb7a0,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/af4273cd-cb95-4169-bad0-04870b78f6b1.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/af4273cd-cb95-4169-bad0-04870b78f6b1.png,af4273cd-cb95-4169-bad0-04870b78f6b1,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/b09f6c30-c741-4f67-a534-d74f27134c0c.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/b09f6c30-c741-4f67-a534-d74f27134c0c.png,b09f6c30-c741-4f67-a534-d74f27134c0c,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/b4447e0d-3644-4105-a2b1-562680cd1131.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/b4447e0d-3644-4105-a2b1-562680cd1131.png,b4447e0d-3644-4105-a2b1-562680cd1131,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/b521dd5f-0f41-4b3f-99f8-f49523669edc.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/b521dd5f-0f41-4b3f-99f8-f49523669edc.png,b521dd5f-0f41-4b3f-99f8-f49523669edc,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/b6ba1731-4e55-4337-82b6-14af5450753b.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/b6ba1731-4e55-4337-82b6-14af5450753b.png,b6ba1731-4e55-4337-82b6-14af5450753b,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/b755c47f-0240-4989-bcf9-f334fd77b617.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/b755c47f-0240-4989-bcf9-f334fd77b617.png,b755c47f-0240-4989-bcf9-f334fd77b617,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/b7b180d0-6d6a-46d8-b1da-acbf1da8b619.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/b7b180d0-6d6a-46d8-b1da-acbf1da8b619.png,b7b180d0-6d6a-46d8-b1da-acbf1da8b619,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/b7fdedcc-c3bd-4ba3-831d-61cd0b341b98.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/b7fdedcc-c3bd-4ba3-831d-61cd0b341b98.png,b7fdedcc-c3bd-4ba3-831d-61cd0b341b98,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/b8bea97f-6e95-4cb9-b96f-2b3a20821790.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/b8bea97f-6e95-4cb9-b96f-2b3a20821790.png,b8bea97f-6e95-4cb9-b96f-2b3a20821790,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/b9dd0332-0864-4b89-8890-e595e3b33a24.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/b9dd0332-0864-4b89-8890-e595e3b33a24.png,b9dd0332-0864-4b89-8890-e595e3b33a24,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/bd291941-0343-4cc2-857e-7e8dd1c5a39f.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/bd291941-0343-4cc2-857e-7e8dd1c5a39f.png,bd291941-0343-4cc2-857e-7e8dd1c5a39f,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/bd368e50-a9e2-46ed-8a20-a9af00887d1a.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/bd368e50-a9e2-46ed-8a20-a9af00887d1a.png,bd368e50-a9e2-46ed-8a20-a9af00887d1a,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/be9e77d1-c8af-4b4f-ab04-1446034e89d8.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/be9e77d1-c8af-4b4f-ab04-1446034e89d8.png,be9e77d1-c8af-4b4f-ab04-1446034e89d8,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/c1992734-c27c-4b16-9942-a98ab732cf1e.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/c1992734-c27c-4b16-9942-a98ab732cf1e.png,c1992734-c27c-4b16-9942-a98ab732cf1e,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/c4ffa375-95fe-4035-b512-aef2e8b1bdc6.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/c4ffa375-95fe-4035-b512-aef2e8b1bdc6.png,c4ffa375-95fe-4035-b512-aef2e8b1bdc6,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/c560fc6a-8801-4b1a-8601-97c1ef3e017a.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/c560fc6a-8801-4b1a-8601-97c1ef3e017a.png,c560fc6a-8801-4b1a-8601-97c1ef3e017a,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/c80a6c42-eb38-420c-b7ee-ea03669fed80.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/c80a6c42-eb38-420c-b7ee-ea03669fed80.png,c80a6c42-eb38-420c-b7ee-ea03669fed80,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/c886bda9-cf92-44a0-9943-8785eb4bc8f1.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/c886bda9-cf92-44a0-9943-8785eb4bc8f1.png,c886bda9-cf92-44a0-9943-8785eb4bc8f1,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/cc4c04bc-db3c-4bfa-b105-b66698b790b9.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/cc4c04bc-db3c-4bfa-b105-b66698b790b9.png,cc4c04bc-db3c-4bfa-b105-b66698b790b9,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/cd0d210d-d526-4f14-9071-3de41167f97d.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/cd0d210d-d526-4f14-9071-3de41167f97d.png,cd0d210d-d526-4f14-9071-3de41167f97d,True
PolypDB_NBI,../../data/PolypDB/PolypDB_modality_wise/NBI/images/ceab449b-1242-4a34-9f87-efa461a966b1.jpg,../../data/PolypDB/PolypDB_modality_wise/NBI/masks/ceab449b-1242-4a34-9f87-efa461a966b1.png,ceab449b-1242-4a34-9f87-efa461a966b1,True
